"","siren_nic","code_attraction_centre","code_commune_geo","name_commune_src_attr","name_attraction_centre","category_attraction_centre","code_region","name_region","code_department","code_commune_geo.y","name_commune","population_commune","latitude","longitude","siren.x","nic.x","siret","date_creation","year_workforce_record_update","date_latest_update","headquarter","date_creation_legal_unit","category","legal_shop_name","acronym_shop","popular_name_1","popular_name_2","popular_name_3","owner_gender","owner_lastname","owner_lastname_chosen","owner_firstname_1","owner_firstname_2","owner_firstname_3","owner_firstname_4","owner_firstname_used","owner_pseudonym","apen_code","rna_registration_code","social_category","workforce_category","year_workforce_survey","nic_centralized","date_sirene_last_update","category_business","year_category_survey","shop_address_complement_1","name_commune_src_etab","shop_address_complement_2","franchise_1","franchise_2","franchise_3","shop_name_public","shop_address_1","shop_address_2","population_attr_centre","siren.y","nic.y","franchise","carte_blanche","itelis","kalixia","sante_clair","seveane","promotion","audio_service","image date","website"
"42","39029603628","604","76276","Forges-les-Eaux","Forges-les-Eaux",11,"28","Normandie","76","276","Forges-les-Eaux",3996,49.6117853364,1.53278752911,390296036,28,3.90296e+13,"15-09-2002",NA,2019-11-14 14:00:57,FALSE,"16-02-1993",1000,NA,NA,"OPTIQUE BARETTE",NA,NA,"M","BARETTE",NA,"MARC","RENE","ADOLPHE",NA,"MARC",NA,"47.78A",NA,NA,"1",2019,10,2021-10-27 08:18:01,"PME",2019,NA,"FORGES-LES-EAUX",NA,NA,NA,NA,NA,"7 RUE DE LA REPUBLIQUE 76440","  ",5920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","390425882151","481","68298","Sainte-Marie-aux-Mines","Sainte-Marie-aux-Mines",11,"44","Grand Est","68","298","Sainte-Marie-aux-Mines",5220,48.2285762223,7.16926143657,390425882,151,3.90426e+13,"01-05-2017",NA,2019-11-14 14:00:53,FALSE,"01-06-1993",5710,"EUROPTIQUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,"N","12",2019,185,2021-12-08 09:13:33,"PME",2019,NA,"SAINTE-MARIE-AUX-MINES",NA,NA,NA,NA,NA,"80 RUE WILSON 68160","  ",9724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","390425882185","570","67281","Marckolsheim","Marckolsheim",11,"44","Grand Est","67","281","Marckolsheim",4215,48.1496222393,7.56101805973,390425882,185,3.90426e+13,"19-10-2021",NA,2021-11-23 03:59:12,TRUE,"01-06-1993",5710,"EUROPTIQUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,"N","12",2019,185,2021-12-08 09:13:33,"PME",2019,NA,"MARCKOLSHEIM",NA,NA,NA,NA,NA,"3 RUE CLEMENCEAU 67390","  ",6723,"390425882","185","atol",0,0,0,0,0,NA,0,2022-01-01,"https://www.opticiens-atol.com/opticiens/marckolsheim-3-rue-clemenceau?utm_source=Yext&utm_medium=GMB&y_source=1_MTUwOTUzOTYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D"
"45","39044989016","489","27428","Le Neubourg","Le Neubourg",11,"28","Normandie","27","428","Le Neubourg",4375,49.1482790328,0.897176574238,390449890,16,3.9045e+13,"01-01-1993",2019,2021-10-27 08:18:11,TRUE,"01-01-1993",5499,"SARL OPTIQUE DU NEUBOURG",NA,"OPTIQUE HIRON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,"N","0",2019,16,2021-10-27 08:18:11,"PME",2019,NA,"LE NEUBOURG",NA,NA,NA,NA,NA,"46 RUE DU GAL DE GAULLE 27110","  ",9606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","39066559460","547","62364","Fruges","Fruges",11,"32","Hauts-de-France","62","364","Fruges",2611,50.5130111281,2.1230697319,390665594,60,3.90666e+13,"01-02-1997",2019,2021-10-27 08:18:25,FALSE,"01-11-1992",5499,"MERLIN DELCLOY HEBERT OPTICIENS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"11",2019,52,2021-10-27 08:18:25,"PME",2019,NA,"FRUGES",NA,NA,NA,NA,NA," RUE DU MARECHAL LECLERC 62310","  ",7887,"390665594","60","atol",1,0,0,0,0,"free eye test",0,2020-12-01,NA
"47","39066559486","679","62588","Montreuil","Montreuil",11,"32","Hauts-de-France","62","588","Montreuil",2144,50.4655272073,1.77098646216,390665594,86,3.90666e+13,"15-03-2005",2019,2021-10-27 08:18:25,FALSE,"01-11-1992",5499,"MERLIN DELCLOY HEBERT OPTICIENS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"11",2019,52,2021-10-27 08:18:25,"PME",2019,NA,"MONTREUIL",NA,"ATOL HEBERT OPTICIENS",NA,NA,NA,"58 PL GENERAL DE GAULLE 62170","  ",2144,"390665594","86","atol",0,0,0,0,0,NA,0,2020-12-01,"https://www.opticiens-atol.com/opticiens/montreuil-sur-mer-58-place-du-general-de-gaulle"
"48","390749547191","637","40224","Peyrehorade","Peyrehorade",11,"75","Nouvelle-Aquitaine","40","224","Peyrehorade",3870,43.5583873014,-1.10698952951,390749547,191,3.9075e+13,"01-01-2018",NA,2020-11-16 09:59:44,FALSE,"09-04-1993",8210,"MUTUALITE FRANCAISE LANDES","ULMF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65.12Z",NA,"O","21",2019,209,2021-12-29 08:37:16,"PME",2019,"ECOUTER VOIR OPTIQUE MUTUALISTE","PEYREHORADE",NA,"ECOUTER VOIR OPTIQUE MUTUALISTE",NA,NA,"MUTUALITE FRANCAISE LANDES","1500 RTE DE BAYONNE 40300","  ",4823,"390749547","191","ecouter voir",1,1,1,1,1,NA,0,2022-05-02,"https://www.ecoutervoir.fr/trouver-un-magasin/peyrehorade/"
"49","39120510128","659","59092","Bouchain","Bouchain",11,"32","Hauts-de-France","59","092","Bouchain",3991,50.2808463643,3.3121651121,391205101,28,3.91205e+13,"01-08-2005",NA,2022-03-07 03:35:38,FALSE,"01-05-1993",5710,"SASU OPTIQUE EDOUARD LINGLIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"3",2019,10,2022-03-07 03:35:38,"PME",2019,NA,"BOUCHAIN",NA,"VISION PLUS",NA,NA,NA,"40 PL DU GENERAL THOLOZE 59111","  ",3991,"391205101","28","vision plus",1,0,0,0,0,NA,0,2019-05-01,"https://www.lecollectifdeslunetiers.fr/opticien/france/nord/opticien-bouchain/bouchain-ruetholoze"
"50","391811304313","673","67474","Soultz-sous-Forêts","Soultz-sous-Forêts",11,"44","Grand Est","67","474","Soultz-sous-Forêts",3212,48.9461642075,7.87359864642,391811304,313,3.91811e+13,"03-03-2012",2019,2021-10-27 08:19:37,FALSE,"18-06-1993",5710,"JOBAL EXPANSION OPTIC",NA,"OPTISSIMO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,"N","21",2019,198,2021-10-27 08:19:37,"PME",2019,NA,"SOULTZ-SOUS-FORETS",NA,NA,NA,NA,NA,"40 RUE DES BARONS DE FLECKENSTEIN 67250","  ",3212,"391811304","313","lissac",0,0,0,1,0,NA,0,2017-12-01,"https://www.lissac-soultzsousforets.fr/magasin.htm"
"51","39229288413","590","61145","Domfront en Poiraie","Domfront en Poiraie",11,"28","Normandie","61","145","Domfront en Poiraie",4370,48.5824684934,-0.61398156582,392292884,13,3.92293e+13,"24-08-1993",NA,2015-08-26 03:11:14,TRUE,"24-08-1993",1000,NA,NA,"OPTIQUE DESLANDES",NA,NA,"F","ALLIET","DESLANDES","FLORENCE","NICOLE",NA,NA,"FLORENCE",NA,"47.78A",NA,NA,"NN",NA,13,2017-05-20 03:00:42,"PME",2019,NA,"DOMFRONT-EN-POIRAIE",NA,NA,NA,NA,NA,"4  GRANDE RUE 61700","  ",6223,"392292884","13",NA,0,0,0,0,0,NA,0,2018-08-01,NA
"52","39281360610","574","72269","Saint-Calais","Saint-Calais",11,"52","Pays de la Loire","72","269","Saint-Calais",3431,47.9250578354,0.747660967628,392813606,10,3.92814e+13,"01-10-1993",2019,2021-10-27 08:20:45,TRUE,"01-10-1993",5710,"COUTABLE-ARRIAT",NA,"P-COUTABLE OPTIQUE 2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,"N","2",2019,10,2021-10-27 08:20:45,"PME",2019,NA,"SAINT-CALAIS",NA,NA,NA,NA,NA,"13 RUE DU DAUPHIN 72120","  ",6747,"392813606","10","optic 2000",1,1,1,0,1,NA,0,2021-04-30,"https://opticiens.optic2000.com/opticien-saint-calais-72120-299"
"53","39306867114","624","72176","Le Lude","Le Lude",11,"52","Pays de la Loire","72","176","Le Lude",4328,47.6542548485,0.150109969187,393068671,14,3.93069e+13,"01-11-1993",2019,2021-10-27 08:21:00,TRUE,"01-11-1993",5499,"OPTIQUE CHAPUY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,"N","3",2019,14,2021-10-27 08:21:00,"PME",2019,"51","LE LUDE",NA,NA,NA,NA,NA,"49 RUE D OREE 72800","  ",5122,"393068671","14",NA,0,0,0,0,0,NA,1,2022-03-01,"https://www.lecollectifdeslunetiers.fr/opticien/france/sarthe/opticien-le-lude/lelude-72"
"54","39492612545","578","56034","Carnac","Carnac",11,"53","Bretagne","56","034","Carnac",4374,47.608433163,-3.06973611145,394926125,45,3.94926e+13,"01-07-2004",2019,2021-10-27 08:23:01,TRUE,"01-04-1994",1000,NA,NA,"SEA AND SUN",NA,NA,"F","LHOTELLIER","SOUAMY","MARY",NA,NA,NA,"MARY",NA,"47.78A",NA,NA,"1",2019,45,2021-10-27 08:23:01,"PME",2019,NA,"CARNAC",NA,"SEA AND SUN",NA,NA,NA,"17 AV MILN 56340","  ",6582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","39494082928","663","22172","Plancoët","Plancoët",11,"53","Bretagne","22","172","Plancoët",3067,48.5148616647,-2.21936660339,394940829,28,3.94941e+13,"01-07-2002",2019,2021-10-27 08:23:02,FALSE,"01-06-1994",5710,"PASSARET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,"N","3",2019,10,2021-10-27 08:23:02,"PME",2019,NA,"PLANCOET",NA,NA,NA,NA,NA,"5 PL DE LA MAIRIE 22130","  ",3944,"394940829","28","optic 2000",1,0,1,1,1,NA,0,2017-08-01,"https://opticiens.optic2000.com/opticien-plancoet-22130-1279"
"56","39878193043","679","62588","Montreuil","Montreuil",11,"32","Hauts-de-France","62","588","Montreuil",2144,50.4655272073,1.77098646216,398781930,43,3.98782e+13,"01-04-2017",NA,2021-02-23 11:22:34,TRUE,"01-11-1994",1000,NA,NA,"OPTIQUE TESTU",NA,NA,"M","TESTU",NA,"CHRISTOPHE","HENRI",NA,NA,"CHRISTOPHE",NA,"47.78A",NA,NA,"2",2019,43,2021-10-27 08:24:59,"PME",2019,NA,"MONTREUIL",NA,NA,NA,NA,"OPTIQUE TESTU","73 RUE PIERRE LEDENT 62170","  ",2144,"398781930","43","optic 2000",1,0,0,0,0,NA,0,2020-02-01,"https://opticiens.optic2000.com/opticien-montreuil-sur-mer-62170-550/actualites"
"57","399330968252","492","83119","Saint-Tropez","Saint-Tropez",11,"93","Provence-Alpes-Côte d'Azur","83","119","Saint-Tropez",4439,43.262314383,6.66343039908,399330968,252,3.99331e+13,"01-05-1998",2019,2021-10-27 08:25:38,FALSE,"20-12-1994",5710,"SOLARIS",NA,"SOLARIS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,"N","31",2019,500,2021-10-27 08:25:38,"ETI",2019,NA,"SAINT-TROPEZ",NA,NA,NA,NA,NA,"10 RUE GEN ALLARD 83990"," QUAI GABRIEL PERI 83990",9178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","40104271823","553","69248","Thizy-les-Bourgs","Thizy-les-Bourgs",11,"84","Auvergne-Rhône-Alpes","69","248","Thizy-les-Bourgs",6158,46.0302777714,4.31390305209,401042718,23,4.01043e+13,"14-02-2007",2019,2021-10-27 08:27:24,FALSE,"11-05-1995",5710,"FUTUROPTIC",NA,"VISION ORIGINALE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,"N","11",2019,72,2022-03-08 04:28:25,"PME",2019,NA,"THIZY-LES-BOURGS",NA,"VISION PLUS",NA,NA,NA,"102 RTE DE ROANNE 69240","  ",7359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","40152748613","537","67434","Sarre-Union","Sarre-Union",11,"44","Grand Est","67","434","Sarre-Union",2867,48.9451866571,7.08863161456,401527486,13,4.01527e+13,"28-07-1995",2019,2021-10-27 08:27:52,TRUE,"28-07-1995",5499,"AUDIO OPTICA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"1",2019,13,2021-10-27 08:27:52,"PME",2019,NA,"SARRE-UNION",NA,NA,NA,NA,NA,"2 RUE DE PHALSBOURG 67260","  ",7738,"401527486","13","atol",0,0,0,0,0,NA,0,2021-10-01,"https://www.opticiens-atol.com/opticiens/sarre-union-2-rue-de-phalsbourg"
"60","40229667722","563","58059","La Charité-sur-Loire","La Charité-sur-Loire",11,"27","Bourgogne-Franche-Comté","58","059","La Charité-sur-Loire",4972,47.1835862006,3.02885515594,402296677,22,4.02297e+13,"13-05-2002",2019,2021-10-27 08:28:35,TRUE,"11-09-1995",5499,"LA CHARITE OPTIC",NA,"LA CHARITE OPTIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"2",2019,22,2021-10-27 08:28:35,"PME",2019,NA,"LA CHARITE-SUR-LOIRE",NA,NA,NA,NA,NA,"57  GRANDE RUE FRANCOIS MITTERRAND 58400","  ",7021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","40229667730","563","58059","La Charité-sur-Loire","La Charité-sur-Loire",11,"27","Bourgogne-Franche-Comté","58","059","La Charité-sur-Loire",4972,47.1835862006,3.02885515594,402296677,30,4.02297e+13,"01-10-2012",2019,2021-10-27 08:28:35,FALSE,"11-09-1995",5499,"LA CHARITE OPTIC",NA,"LA CHARITE OPTIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"2",2019,22,2021-10-27 08:28:35,"PME",2019,"GALERIE MDE DU CENTRE CAL AUCHAN","LA CHARITE-SUR-LOIRE",NA,"OPTIC 2000",NA,NA,"LA CHARITE OPTIC","138 AV MARECHAL LECLERC 58400","  ",7021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","40248029733","552","88090","Charmes","Charmes",11,"44","Grand Est","88","090","Charmes",4742,48.3848071988,6.31788990054,402480297,33,4.0248e+13,"30-11-2011",NA,2018-09-29 12:29:16,FALSE,"01-10-1995",5499,"OPTIQUE TOURBIER",NA,"COMPTOIR SCIENTIFIQUE & MEDICAL DE L'EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"3",2019,17,2021-10-27 08:28:45,"PME",2019,NA,"CHARMES",NA,NA,NA,NA,NA,"22 PL HENRI BRETON 88130","  ",7328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","40313043819","599","19010","Argentat-sur-Dordogne","Argentat-sur-Dordogne",11,"75","Nouvelle-Aquitaine","19","010","Argentat-sur-Dordogne",3136,45.1011667634,1.93436308377,403130438,19,4.0313e+13,"15-12-1995",2019,2021-10-27 08:29:24,TRUE,"15-12-1995",1000,NA,NA,"ARGENTAT OPTIQUE",NA,NA,"M","DELRIEU",NA,"DANIEL",NA,NA,NA,"DANIEL",NA,"47.78A",NA,NA,"1",2019,19,2021-10-27 08:29:24,"PME",2019,NA,"ARGENTAT-SUR-DORDOGNE",NA,NA,NA,NA,NA,"1 AV HENRI 4 19400","  ",5967,"403130438","19",NA,0,0,0,0,0,NA,0,2021-03-01,"http://www.argentatoptique.fr/"
"64","40399847914","621","56066","Gourin","Gourin",11,"53","Bretagne","56","066","Gourin",3952,48.1365207443,-3.60390071405,403998479,14,4.03998e+13,"22-02-1996",2019,2021-10-27 08:30:14,TRUE,"22-02-1996",5499,"SARL CENTRAL OPTIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"1",2019,14,2021-10-27 08:30:14,"PME",2019,NA,"GOURIN",NA,NA,NA,NA,NA," PL STENFORT 56110","  ",5273,"403998479","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","40529882912","529","31042","Bagnères-de-Luchon","Bagnères-de-Luchon",11,"76","Occitanie","31","042","Bagnères-de-Luchon",2455,42.736147731,0.626640395614,405298829,12,4.05299e+13,"15-05-1996",2019,2021-10-27 08:31:13,TRUE,"15-05-1996",5499,"LUCHON OPTIQUE SARL",NA,"LUCHON OPTIQUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"1",2019,12,2021-10-27 08:31:13,"PME",2019,NA,"BAGNERES-DE-LUCHON",NA,NA,NA,NA,NA,"17 ALL D ETIGNY 31110","  ",8227,"405298829","12","optic 2000",0,0,0,0,0,NA,0,2018-10-01,"https://opticiens.optic2000.com/opticien-luchon-31110-1758"
"66","40774838312","560","27275","Gaillon","Gaillon",11,"28","Normandie","27","275","Gaillon",7022,49.1591132617,1.34701632223,407748383,12,4.07748e+13,"01-05-1996",2019,2021-12-24 08:39:47,TRUE,"01-05-1996",5710,"OPTIQUE DU CHATEAU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,"N","2",2019,12,2021-12-24 08:39:47,"PME",2019,NA,"GAILLON",NA,NA,NA,NA,NA,"32 RUE DU GENERAL DE GAULLE 27600","  ",7022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","40859259041","677","40261","Saint-Geours-de-Maremne","Saint-Geours-de-Maremne",11,"75","Nouvelle-Aquitaine","40","261","Saint-Geours-de-Maremne",2721,43.6867582506,-1.23612727414,408592590,41,4.08593e+13,"26-07-2018",NA,2021-02-23 11:30:44,TRUE,"07-07-1995",1000,NA,NA,NA,NA,NA,"M","BOTIZAN",NA,"BUJOR",NA,NA,NA,"BUJOR",NA,"47.78A",NA,NA,"NN",NA,41,2018-08-02 15:20:16,"PME",2019,NA,"SAINT-GEOURS-DE-MAREMNE",NA,NA,NA,NA,NA,"2 RUE DES BERGERONNETTES 40230","  ",2721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","41029340123","575","17283","Pons","Pons",11,"75","Nouvelle-Aquitaine","17","283","Pons",4431,45.5770487335,-0.557449237102,410293401,23,4.10293e+13,"01-04-1997",2019,2021-10-27 08:33:44,FALSE,"15-01-1997",5710,"ALBATROS",NA,"PROFESSION OPTICIEN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,"N","3",2019,31,2021-10-27 08:33:44,"PME",2019,NA,"PONS",NA,NA,NA,NA,NA,"3 RUE PASTEUR 17800","  ",6733,"410293401","23",NA,0,0,0,0,0,NA,0,2019-07-01,"https://www.profession-opticien.com/"
"69","41049329010","559","68287","Rouffach","Rouffach",11,"44","Grand Est","68","287","Rouffach",4784,47.9688422434,7.27338874141,410493290,10,4.10493e+13,"01-02-1997",2019,2021-10-27 08:33:59,TRUE,"01-02-1997",5499,"L'OPTICIEN",NA,"OPTIQUE 2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"3",2019,10,2021-10-27 08:33:59,"PME",2019,NA,"ROUFFACH",NA,NA,NA,NA,NA,"6 RUE DU MAL JOFFRE 68250","  ",7247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","41049329028","559","68287","Rouffach","Rouffach",11,"44","Grand Est","68","287","Rouffach",4784,47.9688422434,7.27338874141,410493290,28,4.10493e+13,"01-12-2004",NA,2014-06-27 00:29:32,FALSE,"01-02-1997",5499,"L'OPTICIEN",NA,"OPTIQUE 2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"3",2019,10,2021-10-27 08:33:59,"PME",2019,NA,"ROUFFACH",NA,NA,NA,NA,NA,"15 RUE DU MAL JOFFRE 68250","  ",7247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","41059296829","595","61464","Sées","Sées",11,"28","Normandie","61","464","Sées",4625,48.6048296774,0.169026415284,410592968,29,4.10593e+13,"01-04-2002",NA,2019-06-24 13:28:59,FALSE,"22-01-1997",5499,"OPTIQUE HERPIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"0",2019,11,2021-10-27 08:34:06,"PME",2019,NA,"SEES",NA,NA,NA,NA,NA,"32 RUE DE LA REPUBLIQUE 61500","  ",6373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","41059365112","595","61464","Sées","Sées",11,"28","Normandie","61","464","Sées",4625,48.6048296774,0.169026415284,410593651,12,4.10594e+13,"22-01-1997",2019,2021-10-27 08:34:06,TRUE,"22-01-1997",5499,"OPTIQUE SAGIENNE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,"N","1",2019,12,2021-10-27 08:34:06,"PME",2019,NA,"SEES",NA,NA,NA,NA,NA,"32 RUE DE LA REPUBLIQUE 61500","  ",6373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","41062626129","618","81124","Lacaune","Lacaune",11,"76","Occitanie","81","124","Lacaune",2580,43.6972753085,2.68833285874,410626261,29,4.10626e+13,"06-11-2006",2019,2021-10-27 08:34:08,TRUE,"01-01-1997",1000,NA,NA,NA,NA,NA,"M","VERGELY",NA,"CHRISTOPHE",NA,NA,NA,"CHRISTOPHE",NA,"47.78A",NA,NA,"2",2019,29,2021-10-27 08:34:09,"PME",2019,NA,"LACAUNE",NA,NA,NA,NA,NA,"3 RUE DE LA MAIRIE 81230","  ",5400,"410626261","29",NA,1,1,0,1,1,NA,0,2021-12-01,NA
"74","41154836513","523","64485","Saint-Jean-Pied-de-Port","Saint-Jean-Pied-de-Port",11,"75","Nouvelle-Aquitaine","64","485","Saint-Jean-Pied-de-Port",1850,43.1590812269,-1.23540759617,411548365,13,4.11548e+13,"02-04-1997",2019,2021-10-27 08:35:02,TRUE,"02-04-1997",5499,"OPTIQUE ERREA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"0",2019,13,2021-10-27 08:35:02,"PME",2019,NA,"SAINT-JEAN-PIED-DE-PORT",NA,NA,NA,NA,NA,"23 RUE D'ESPAGNE 64220","  ",8432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","41177687555","509","54039","Baccarat","Baccarat",11,"44","Grand Est","54","039","Baccarat",4392,48.4499656424,6.74057641633,411776875,55,4.11777e+13,"01-10-2017",NA,2017-11-08 10:14:35,FALSE,"06-01-1997",5499,"OPTIQUE LEMESLE",NA,"KRYS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"3",2019,14,2021-10-27 08:35:14,"PME",2019,NA,"BACCARAT",NA,NA,NA,NA,NA,"21 RUE ADRIEN MICHAUT 54120","  ",8615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","41220775523","626","70467","Saint-Loup-sur-Semouse","Saint-Loup-sur-Semouse",11,"27","Bourgogne-Franche-Comté","70","467","Saint-Loup-sur-Semouse",3301,47.8785688968,6.26623762115,412207755,23,4.12208e+13,"01-04-1997",2019,2021-10-27 08:35:39,FALSE,"01-04-1997",5499,"OPTIQUE SOLIGOT",NA,"OPTIQUE SOLIGOT M JORIOT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"3",2019,15,2021-10-27 08:35:39,"PME",2019,NA,"SAINT-LOUP-SUR-SEMOUSE",NA,"OPTIQUE SOLIGOT M JORIOT",NA,NA,NA,"27 RUE HENRI GUY 70800"," RUE DES HALLES 70800",5104,"412207755","23",NA,0,1,0,0,0,NA,0,2019-07-01,"https://optiquesoligot.com/opticien-soligot-saint-loup-semouse/"
"77","412606378104","631","72334","Sillé-le-Guillaume","Sillé-le-Guillaume",11,"52","Pays de la Loire","72","334","Sillé-le-Guillaume",2391,48.1864769196,-0.132591918679,412606378,104,4.12606e+13,"02-12-2003",2019,2021-10-27 08:36:02,FALSE,"02-06-1997",5710,"LES CREATEURS DE CONFORT VISUEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,"N","12",2019,187,2021-10-27 08:36:02,"PME",2019,NA,"SILLE-LE-GUILLAUME",NA,"OPTIC 2000 BRACQ OPTICIENS",NA,NA,NA,"3 PL ST ETIENNE 72140","  ",4937,"412606378","104","optic 2000",1,1,0,0,1,NA,0,2017-09-01,"https://opticiens.optic2000.com/opticien-sille-le-guillaume-72140-1428"
"78","41328743418","498","53084","Craon","Craon",11,"52","Pays de la Loire","53","084","Craon",4685,47.8454412251,-0.943066490216,413287434,18,4.13287e+13,"01-09-1997",2019,2021-10-27 08:36:40,TRUE,"01-09-1997",5499,"CRAON OPTIQUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"1",2019,18,2021-10-27 08:36:40,"PME",2019,NA,"CRAON",NA,NA,NA,NA,NA,"1 RUE DES HALLES 53400","  ",9002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","41424769218","514","71047","Bourbon-Lancy","Bourbon-Lancy",11,"27","Bourgogne-Franche-Comté","71","047","Bourbon-Lancy",5000,46.6204280383,3.76862021355,414247692,18,4.14248e+13,"15-11-1997",2019,2021-10-27 08:37:35,TRUE,"15-11-1997",5499,"SARL BOURBON OPTIQUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"1",2019,18,2021-10-27 08:37:35,"PME",2019,NA,"BOURBON-LANCY",NA,NA,NA,NA,NA,"15 AV GENERAL DE GAULLE 71140","  ",8585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","414652156111","588","41198","Saint-Aignan","Saint-Aignan",11,"24","Centre-Val de Loire","41","198","Saint-Aignan",2924,47.2506398056,1.33425450761,414652156,111,4.14652e+13,"15-01-2019",NA,2019-11-14 14:00:37,FALSE,"12-11-1997",5710,"JMJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,"N","2",2019,103,2021-10-27 08:38:01,"PME",2019,NA,"SAINT-AIGNAN",NA,"OPTIC 41",NA,NA,NA,"8 AV DU BLANC 41110","  ",6216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","41826713425","614","59571","Solesmes","Solesmes",11,"32","Hauts-de-France","59","571","Solesmes",4441,50.171784611,3.51976547867,418267134,25,4.18267e+13,"29-11-2005",2019,2021-10-27 08:39:47,FALSE,"01-03-1998",5499,"MORMAL OPTIQUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"2",2019,17,2021-10-27 08:39:47,"PME",2019,NA,"SOLESMES",NA,NA,NA,NA,NA,"3 RUE EDWIGE CARLIER 59730","  ",5465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
